title,url,has_fee
A New Kernel-Based Method for Multiple-Loci Meta-Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329965,FALSE
Proper Conditional Analysis in the Presence of Missing Data Identified Novel Independently Associated Low Frequency Variants in Nicotine Dependence Genes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330529,FALSE
A Functional Proportional Hazards Model for Investigating the Gene-Environment Interaction Effects on Survival ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330769,FALSE
Joint Modeling of Multiple RNA-Seq Samples for Accurate Isoform Quantification,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328608,FALSE
Accounting for Gene Expression Quantification Uncertainty Leads to Improved Performance in Differential Splicing Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329373,FALSE
Improving Copy Number Variation Estimation by Incorporating BAF Using ModSaRa,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330931,FALSE
Mitigating the Adverse Impact of Batch Effects in Sample Pattern Detection,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329335,FALSE
Normalization of Transcript Degradation Improves Accuracy in RNA-Seq Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329646,FALSE
RCRnorm: An Integrated System of Random-Coefficient Hierarchical Regression Models for Normalizing NanoString NCounter Data from FFPE Samples,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327163,FALSE
Vi-HMM: a Novel HMM-Based Method for Sequence Variant Identification in Short Read Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330093,FALSE
Advanced Methods for Survival Analysis Using SAS® (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333113,TRUE
Formalize the Use of Bayesian Methodology in Your Clinical Trial Framework with NQuery Advanced (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333114,TRUE
Optimizing Your Tuning Parameters to Quickly Achieve the Superior Model Accuracy Expected from Expert Data Scientists and Statisticians Using Minitab's Salford Predictive Modeler (ADDED FEE),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333115,TRUE
Matching Methods for Causal Inference with Time-Series Cross-Section Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326817,FALSE
Weighting-Based Sensitivity Analysis in Causal Mediation Studies: Interactive Tools for Analysts,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326882,FALSE
Model Assessment in Causal Inference Using Explicit Validators,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326910,FALSE
Count Time Series Models Based on Expectation Thinning Operators,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326716,FALSE
Spatio-Temporal Modeling of Heavy-Tailed Data via Non-Gaussian Latent Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326721,FALSE
Hierarchical Models with Conditionally Conjugate Full-Conditional Distributions for Dependent Data from the Natural Exponential Family,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326917,FALSE
Semiparametric Monitoring Test Based on Clustered Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326592,FALSE
Sparse Functional Partial Least Squares Method for Spectral Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326600,FALSE
Bayesian Parametric Models Without Likelihoods: Assessing Accumulated Damage in Forest Products ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326606,FALSE
Evaluating the Statistical Properties of Bayesian Basket Trial Designs ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326873,FALSE
Bayesian Uncertainty Directed Trial Designs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326945,FALSE
Modernizing Census Bureau Economic Statistics Through Web Scraping,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326621,FALSE
The Potential for Web-Scraping in the Production of Official Statistics: An Opportunity for Statistics to Lead?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326610,FALSE
Modernizing Government Statistics While Preserving Principles,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326661,FALSE
A Guide to Teaching Data Science,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326527,FALSE
Building and Teaching a Statistics Curriculum for Post-Doctoral Biomedical Scientists at a Free-Standing Cancer Center,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326878,FALSE
Experiences with Teaching Genomic Data Science Online,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326926,FALSE
Teaching Statistics to Basic Scientists: #KnowYourAudience,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326900,FALSE
The CloudyR Project: Statistical Cloud Computing in R with Amazon and Google,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326558,FALSE
Distributed Data Science with Sparklyr,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326581,FALSE
Distributed Machine Learning with H2O,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326546,FALSE
Two-Sample Tests for High-Dimensional Linear Regression with an Application to Detecting Interactions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326687,FALSE
Variable Selection via Partial Correlation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326518,FALSE
The GUIDE Approach to Missing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326531,FALSE
Nonparametric: The Genesis of Machine Learning,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330979,FALSE
Bayesian Alpha-Posteriors and Alpha-Variational Bayes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=333042,FALSE
Predicting and Understanding Nonresponse in Surveys Using Revealed Preferences,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330991,FALSE
Local Search for Optimality in RWM- and MALA-Within-Gibbs,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328567,FALSE
Rapid and Torpid Mixing of Hamiltonian Monte Carlo,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328566,FALSE
Dynamic Pricing and Matching in Ride-Sharing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328565,FALSE
Choose Your Own Adventure: Next Steps in a Programming/Analysis Career,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326868,FALSE
Applying Item Response Theory Models to Highway Safety,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326615,FALSE
Novel Model-Assisted Designs for Phase I Drug Combination Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328411,FALSE
DCPAS: a Bayesian Drug-Combination Platform Design with Adaptive Shrinkage ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329389,FALSE
Improving Dose-Finding for Early Oncology Trials with Monotherapy and Combination Therapy,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327228,FALSE
AAA: Triple-Adaptive Bayesian Designs for the Identification of Optimal Dose Combinations in Dual-Agent Dose-Finding Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329410,FALSE
Sharp Instruments for Classifying Compliers and Generalizing Causal Effects,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328318,FALSE
Matching Using Sufficient Dimension Reduction for Causal Inference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328409,FALSE
A Robust and Efficient Approach to Causal Inference Based on Sparse Sufficient Dimension Reduction,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328525,FALSE
Generalizability of Causal Inference in Observational Studies Under Retrospective Convenience Sampling,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328723,FALSE
A Novel Result on Collaborative Double Robustness,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329091,FALSE
Sparse Quadratic Classification Rules via Linear Dimension Reduction,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328460,FALSE
Computing Conditional Density of Eigenvalues in High-Dimension,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328558,FALSE
High-Dimensional Discrimination with Trace Regularization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329420,FALSE
Supervised Dimensionality Reduction for Exponential Family Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329533,FALSE
Flexible Locally Weighted Penalized Regression with Applications on Prediction of ADNI Clinical Scores,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329535,FALSE
Polynomial Approximate Sufficient Statistics for Scalable Bayesian Inference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327233,FALSE
Robust Clustering Using Power Posteriors: Calibration and Inference,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329025,FALSE
Inferring Social Structure from Continuous-Time Interaction Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329563,FALSE
Probabilistic Programming with Non-Parametric Bayesian Model Discovery in BayesDB,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330243,FALSE
Calibrating Big Data for Population Inference: Applying Quasi-Randomization Approach to Naturalistic Driving Data Using Bayesian Additive Regression Trees,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327253,FALSE
Using Calibration Weighting in Samples with a Non-Probability Component,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329103,FALSE
Deep Learning for Data Imputation and Calibration Weighting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328770,FALSE
A Global Convergent Algorithm for Integer Calibration Weighting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329395,FALSE
Testing One Hypothesis Multiple Times: The Multidimensional Case ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328329,FALSE
A Scalable Multi-Resolution Spatio-Temporal Model for Brain Activation and Connectivity in fMRI Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329701,FALSE
Flexible Dynamic Modeling of Correlation and Covariance Matrices for Spatio-Temporal Data Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329792,FALSE
Automatic Anomaly Detection in Modeling Real-Time Sensor Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329998,FALSE
Identification of Management Zone Using a Spatial Clustering Time-Varying Lattice Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330632,FALSE
Direction Dependence Modeling: a Diagnostic Framework to Test the Causal Direction of Effects in Linear Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328327,FALSE
Analysis of Asymmetric Dependence in Contingency Tables: Subcopula-Based Regression Approach,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328792,FALSE
On Multivariate Asymmetric Dependence Using Multivariate Skew-Normal Copula-Based Regression,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329575,FALSE
Comparisons on Measures of Asymmetric Associations,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330433,FALSE
What Constitutes Scientific Evidence - Controversies in Rare Disease Trial Designs and Personalized Medicine,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330359,FALSE
A Statistical Framework on Clinical Trials for Information Integration Across Data Sources with Applications to Rare Disease Clinical Development,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329498,FALSE
On Randomized Controlled Trials with Integrated Real World Evidence for Drug Development in Rare Diseases ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330352,FALSE
Bayes in Drug Development for Rare Diseases,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330371,FALSE
Integrative Statistical Learning with Real World Healthcare Data: Towards a Data Driven Suicide Prevention Framework,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330401,FALSE
Bayesian IRT and Factor Modeling with Missing Values,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328837,FALSE
Towards Multiple-Imputation-Proper Predictive Mean Matching,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328845,FALSE
Hybrid Imputation Models Through Blocks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329247,FALSE
Bootstrap Inference for Multiple Imputation Under Uncongeniality,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330643,FALSE
A Bayesian Spatial-Temporal Model with Latent Multivariate Log-Gamma Random Processes with Application to Earthquake Magnitudes ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327111,FALSE
Spatial Statistical Downscaling for Constructing High-Resolution Nature Runs in Global Observing System Simulation Experiments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327146,FALSE
A Test for Isotropy on a Sphere Using Spherical Harmonic Functions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328320,FALSE
Efficient Estimation for Non-Stationary Spatial Covariance Functions with Application to High-Resolution Climate Model Emulation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330504,FALSE
Comparative Methods on Phylogenetic Networks,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327236,FALSE
Inferring Non-Bifurcating Phylogenies with the Adaptive Lasso,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328516,FALSE
Markov-Modulated Continuous-Time Markov Chains to Identify Site- and Branch-Specific Evolutionary Variation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328979,FALSE
